RA,JC,AA,Label
0.0070345370107602065,0.020202020202020204,0.6166364398245464,1
0.8129166955201761,0.15457413249211358,10.860489695414518,1
0.15708911463295055,0.05537459283387622,3.341034563139729,1
0,0.0,0,1
0.00014762326542663124,0.007575757575757576,0.11336779747070114,1
0.01095926780069149,0.02833099579242637,10.1095765452132,1
0.007280013033079584,0.03536977491961415,2.618418612510432,1
0.018252259570541336,0.041666666666666664,1.028173064213441,1
0.00016406890894175554,0.017241379310344827,0.11474174332071754,1
0,0.0,0,1
0.8004840436094285,0.02501226091221187,9.79850728575326,1
0.09747696270910847,0.006255585344057194,1.2205065806791227,1
0.10628900228343231,0.017134416543574595,8.31007736269935,1
0,0.0,0,1
0.0015358167259171564,3.251503820516989e-05,0.24205113733419092,1
1.7065394653789403,0.24399260628465805,86.3468609113604,1
0,0.0,0,1
0,0.0,0,1
0.025462653093789214,0.04986149584487535,2.6482049119616726,1
0.38326608458850225,0.12797619047619047,7.935880824710024,1
0.05250885117990467,0.016536118363794605,4.892953966564108,1
0.003081936918980252,0.003234152652005175,3.860893899237324,1
0.008304624635726635,0.024475524475524476,0.9730765543677211,1
0.21956333472448333,0.05027027027027027,13.138735318765642,1
0,0.0,0,1
0.20507927994192274,0.09027777777777778,5.046086745948566,1
0.01590754036937346,0.023622047244094488,0.570668731174598,1
0.00781467125020923,0.019557021677662583,8.373874642578823,1
0.0023711405667194373,0.004288164665523156,0.5666580782057684,1
3.2898346128209586e-05,0.0021231422505307855,0.1815660215408359,1
2.850297746461965,0.018417914403074068,31.693040853693272,1
0,0.0,0,1
0.022135604418354268,0.08695652173913043,1.2195977724241953,1
0,0.0,0,1
0,0.0,0,1
0.07982508981584747,0.026113671274961597,3.0338476788862074,1
0.15100902205506717,0.19333333333333333,8.665708503765334,1
0.1286467621023591,0.052083333333333336,4.440836789179564,1
0,0.0,0,1
0,0.0,0,1
0.7291206727127273,0.0039938665620654,19.836233456387856,1
0.0024503802473237277,0.011538461538461539,1.0731157323759422,1
0.002645179123087203,0.013100436681222707,0.4095935983037319,1
1.5478438535120577e-05,1.1453441759248655e-05,0.09028479156354087,1
0.004608294930875576,0.2,0.18587715234788066,1
0.000166809372712634,0.020942408376963352,0.3714999009366335,1
0,0.0,0,1
0.024034868068342763,0.03296703296703297,2.966421572584079,1
